ticker,type,sector,mom_12_1_spdji,mom_21d_spdji,mom_12_1_spdji_vs_spy,mom_21d_spdji_vs_spy,ulcer_12_1,ulcer_63d,max_dd_12_1,max_dd_63d,sma20_slope_3d,sma100_slope_3d,sma200_slope_3d,trend_consistency,trend_bucket,ret_12_1_vs_spy,bull_stack_days_12_1_20_50_100,sharpe_12_1,sortino_12_1,rsi14,rsi14_trend_1w,vol_trend_20d,beta_252d_vs_spy,ticker_vs_sector_z_12_1,ticker_vs_sector,sector_vs_market_z_12_1,sector_vs_market,sector_dispersion_12_1_pct,sector_corr_21d_z,market_dispersion_12_1_pct,market_corr_21d_z,sector_alignment_score
DT,Stock,technology,-0.46835818089070713,-0.45538146879272806,-14.07498927944896,-9.471791716895941,14.162818389263949,10.772882694012608,-33.97949328205024,-18.714686773210587,Down,Up,Down,34.87301783688272,Choppy,-1.5199139928281853,124.0,-0.12846987967337514,-0.1721421899822171,44.49504353584707,Flat,Rising,1.0440933698155612,-0.46340236155198805,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.46340236155198805
ELF,Stock,consumer_staples,-5.706384083177682,6.166188068922395,-19.313015181735935,-2.850222179180818,42.08989196361285,9.764977899225167,-70.78092912861378,-23.713542962090095,Up,Up,Up,76.47573622197696,Clean,-1.0773729275188766,43.0,-0.4426070315146632,-0.6017280334174975,58.72622927174368,Down,Falling,1.4759845615528895,-0.4190668656901144,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,-0.4190668656901144
ETN,Stock,industrials,8.367168724752634,5.487162851141752,-5.239462373805619,-3.529247396961461,13.705715777781787,6.8457102096396705,-34.4609677720943,-12.417548789258348,Up,Up,Down,80.58097895698944,Clean,-0.7135734357212032,95.0,0.3032727510852088,0.4014109507616233,61.61338679119399,Down,Rising,1.376108216296505,-0.06424071181246856,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-0.06424071181246856
ESI,Stock,materials,-0.45920106672083943,4.20910590548147,-14.065832165279092,-4.807304342621743,17.006754988845316,3.1242099211105874,-39.983339166644825,-7.768927051215524,Up,Up,Down,56.66370721189396,Acceptable,-1.3190408251122618,56.0,-0.19336567940873473,-0.27043858186034386,59.392054690142125,Down,Rising,1.2952025416024042,-0.07621348093964977,In Line,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,-0.07621348093964977
ELV,Stock,health_care,-18.433368291516647,1.0286079204060263,-32.0399993900749,-7.987802327697187,28.91367820023568,21.413991291779908,-50.381929635724234,-30.59935020354112,Up,Down,Down,29.105885432526073,Choppy,-3.648828453782021,67.0,-1.5796135986115287,-1.8409338029385713,53.10279520964866,Up,Rising,0.17269222916286514,-1.4349999676485903,Underperforming,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-1.4349999676485903
EMR,Stock,industrials,15.571055467212355,0.9693485218199769,1.964424368654102,-8.047061726283236,10.26476355217619,8.009565913645138,-29.614817485158852,-13.427110537378661,Up,Up,Up,72.27035427691321,Clean,0.09029109681450254,89.0,0.6945980829113004,1.0200097130190626,47.67789827509741,Down,Rising,1.259003387678169,0.5522222785076921,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.5522222785076921
ENB,Stock,energy,25.26583163511509,7.488418791307189,11.659200536556838,-1.5279914567960242,3.1976756850715375,0.9422255069917234,-9.373626191738726,-3.3759877731718513,Up,Up,Up,70.7166869299423,Clean,0.28809690584730596,201.0,1.16763409001266,1.6329683332855474,74.78731615698736,Up,Falling,0.24600080690153353,2.301294810009135,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,2.301294810009135
ETR,Stock,utilities,33.21616236783104,-0.6637757500197182,19.609531269272786,-9.680185998122932,3.991513357590801,2.0090510384661138,-10.10354168560854,-4.598332442268116,Down,Up,Up,68.55596042168382,Clean,1.076860505116823,196.0,1.5431918205249961,2.4985667960529563,51.5004490923498,Down,Rising,0.3661143248204132,1.4939086907567083,Best in Breed,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,1.4939086907567083
EQT,Stock,energy,24.222099724705306,-4.526907019981932,10.615468626147052,-13.543317268085145,6.320669928403072,12.350790174697307,-16.189879518621474,-18.228674119192345,Down,Down,Up,65.07281148779552,Acceptable,0.3370022074565675,152.0,1.103773627855739,1.4875837760546844,35.87373319670034,Down,Falling,0.8194255125273195,2.2031647263550274,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,2.2031647263550274
EFX,Stock,industrials,-6.4569304026229855,2.1774554756772515,-20.06356150118124,-6.838954772425962,15.7659397111627,6.194677753089562,-32.79521260180815,-11.75026021992539,Up,Up,Up,48.578057608809075,Acceptable,-2.0005614277055415,55.0,-0.5817627838543421,-0.7874330696482661,55.64589205329609,Down,Falling,1.064251157027834,-1.3327932034836762,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.3327932034836762
